"id","uid","available_power","total_runtime","utilized_power","water_yield","created_at"
"183302","865357060806146","0","0","0","0","2025-09-24 10:20:16"
"183303","865357060804919","0","0","0","0","2025-09-24 10:20:31"
"183304","865357060803911","0","0","0","0","2025-09-24 10:21:06"
"183305","865357062793227","1393","0","0","0","2025-09-24 10:21:16"
"183306","865357060805841","0","0","0","0","2025-09-24 10:21:25"
"183307","865357060804919","0","0","0","0","2025-09-24 10:21:31"
"183308","865357060804133","0","0","0","0","2025-09-24 10:21:38"
"183309","865357060805635","0","0","0","0","2025-09-24 10:21:58"
"183310","865357060803911","0","0","0","0","2025-09-24 10:22:04"
"183311","865357062793227","1394","0","0","0","2025-09-24 10:22:16"
"183312","865357060806146","0","0","0","0","2025-09-24 10:22:22"
"183313","865357060805841","0","0","0","0","2025-09-24 10:22:25"
"183314","865357060804133","0","0","0","0","2025-09-24 10:22:38"
"183315","865357060805635","0","0","0","0","2025-09-24 10:22:58"
"183316","865357060803911","0","0","0","0","2025-09-24 10:23:05"
"183317","865357062793227","1395","0","0","0","2025-09-24 10:23:16"
"183318","865357060806146","0","0","0","0","2025-09-24 10:23:23"
"183319","865357060805841","0","0","0","0","2025-09-24 10:23:26"
"183320","865357060804133","0","0","0","0","2025-09-24 10:23:39"
"183321","865357060804919","0","0","0","0","2025-09-24 10:23:41"
"183322","865357060805635","0","0","0","0","2025-09-24 10:23:58"
"183323","865357060806146","0","0","0","0","2025-09-24 10:24:22"
"183324","865357060804919","0","0","0","0","2025-09-24 10:24:39"
"183325","865357060803911","0","0","0","0","2025-09-24 10:25:11"
"183326","865357062793227","1397","0","0","0","2025-09-24 10:25:23"
"183327","865357060805841","0","0","0","0","2025-09-24 10:25:32"
"183328","865357060804919","0","0","0","0","2025-09-24 10:25:38"
"183329","865357060804133","0","0","0","0","2025-09-24 10:25:44"
"183330","865357060805635","0","0","0","0","2025-09-24 10:26:04"
"183331","865357060803911","0","0","0","0","2025-09-24 10:26:10"
"183332","865357062793227","1398","0","0","0","2025-09-24 10:26:22"
"183333","865357060806146","0","0","0","0","2025-09-24 10:26:31"
"183334","865357060805841","0","0","0","0","2025-09-24 10:26:31"
"183335","865357060804133","0","0","0","0","2025-09-24 10:26:45"
"183336","865357060805635","0","0","0","0","2025-09-24 10:27:05"
"183337","865357060803911","0","0","0","0","2025-09-24 10:27:11"
"183338","865357062793227","1399","0","0","0","2025-09-24 10:27:23"
"183339","865357060806146","0","0","0","0","2025-09-24 10:27:29"
"183340","865357060805841","0","0","0","0","2025-09-24 10:27:32"
"183341","865357060804133","0","0","0","0","2025-09-24 10:27:44"
"183342","865357060804919","0","0","0","0","2025-09-24 10:27:46"
"183343","865357060805635","0","0","0","0","2025-09-24 10:28:05"
"183344","865357060806146","0","0","0","0","2025-09-24 10:28:28"
"183345","865357060804919","0","0","0","0","2025-09-24 10:28:45"
"183346","865357060803911","0","0","0","0","2025-09-24 10:29:18"
"183347","865357062793227","1402","0","0","0","2025-09-24 10:29:32"
"183348","865357060805841","0","0","0","0","2025-09-24 10:29:41"
"183349","865357060804919","0","0","0","0","2025-09-24 10:29:46"
"183350","865357060804133","0","0","0","0","2025-09-24 10:29:53"
"183351","865357060805635","0","0","0","0","2025-09-24 10:30:13"
"183352","865357060803911","0","0","0","0","2025-09-24 10:30:18"
"183353","865357062793227","1403","0","0","0","2025-09-24 10:30:29"
"183354","865357060806146","0","0","0","0","2025-09-24 10:30:35"
"183355","865357060805841","0","0","0","0","2025-09-24 10:30:38"
"183356","865357060805684","42","41","97","7175","2025-09-24 10:30:44"
"183357","865357060804133","0","0","0","0","2025-09-24 10:30:51"
"183358","865357060805635","0","0","0","0","2025-09-24 10:31:12"
"183359","865357060803911","0","0","0","0","2025-09-24 10:31:17"
"183360","865357062793227","1404","0","0","0","2025-09-24 10:31:30"
"183361","865357060806146","0","0","0","0","2025-09-24 10:31:35"
"183362","865357060805841","0","0","0","0","2025-09-24 10:31:39"
"183363","865357060804133","0","0","0","0","2025-09-24 10:31:50"
"183364","865357060804919","0","0","0","0","2025-09-24 10:31:52"
"183365","865357060805635","0","0","0","0","2025-09-24 10:32:12"
"183366","865357060806146","0","0","0","0","2025-09-24 10:32:35"
"183367","865357060804919","0","0","0","0","2025-09-24 10:32:52"
"183368","865357060803911","0","0","0","0","2025-09-24 10:33:25"
"183369","865357062793227","1406","0","0","0","2025-09-24 10:33:38"
"183370","865357060805841","0","0","0","0","2025-09-24 10:33:45"
"183371","865357060804919","0","0","0","0","2025-09-24 10:33:53"
"183372","865357060804133","0","0","0","0","2025-09-24 10:33:57"
"183373","865357060805635","0","0","0","0","2025-09-24 10:34:18"
"183374","865357060803911","0","0","0","0","2025-09-24 10:34:25"
"183375","865357062793227","1407","0","0","0","2025-09-24 10:34:36"
"183376","865357060806146","0","0","0","0","2025-09-24 10:34:43"
"183377","865357060805841","0","0","0","0","2025-09-24 10:34:45"
"183378","865357060804133","0","0","0","0","2025-09-24 10:34:57"
"183379","865357060805635","0","0","0","0","2025-09-24 10:35:18"
"183380","865357060803911","0","0","0","0","2025-09-24 10:35:24"
"183381","865357062793227","1408","0","0","0","2025-09-24 10:35:37"
"183382","865357060806146","0","0","0","0","2025-09-24 10:35:41"
"183383","865357060805841","0","0","0","0","2025-09-24 10:35:45"
"183384","865357060804133","0","0","0","0","2025-09-24 10:35:57"
"183385","865357060804919","0","0","0","0","2025-09-24 10:36:02"
"183386","865357060805635","0","0","0","0","2025-09-24 10:36:18"
"183387","865357060806146","0","0","0","0","2025-09-24 10:36:42"
"183388","865357060804919","0","0","0","0","2025-09-24 10:37:00"
"183389","865357060803911","0","0","0","0","2025-09-24 10:37:32"
"183390","865357062793227","1410","0","0","0","2025-09-24 10:37:46"
"183391","865357060805841","0","0","0","0","2025-09-24 10:37:54"
"183392","865357060804919","0","0","0","0","2025-09-24 10:38:00"
"183393","865357060804133","0","0","0","0","2025-09-24 10:38:03"
"183394","865357060805635","0","0","0","0","2025-09-24 10:38:25"
"183395","865357060803911","0","0","0","0","2025-09-24 10:38:31"
"183396","865357062793227","1411","0","0","0","2025-09-24 10:38:43"
"183397","865357060806146","0","0","0","0","2025-09-24 10:38:47"
"183398","865357060805841","0","0","0","0","2025-09-24 10:38:52"
"183399","865357060804133","0","0","0","0","2025-09-24 10:39:03"
"183400","865357060805635","0","0","0","0","2025-09-24 10:39:25"
"183401","865357060803911","0","0","0","0","2025-09-24 10:39:31"
"183402","865357062793227","1412","0","0","0","2025-09-24 10:39:44"
"183403","865357060806146","0","0","0","0","2025-09-24 10:39:47"
"183404","865357060805841","0","0","0","0","2025-09-24 10:39:53"
"183405","865357060804133","0","0","0","0","2025-09-24 10:40:04"
"183406","865357060804919","0","0","0","0","2025-09-24 10:40:06"
"183407","865357060805635","0","0","0","0","2025-09-24 10:40:25"
"183408","865357060806146","0","0","0","0","2025-09-24 10:40:48"
"183409","865357060804919","0","0","0","0","2025-09-24 10:41:07"
"183410","865357060803911","0","0","0","0","2025-09-24 10:41:38"
"183411","865357062793227","1414","0","0","0","2025-09-24 10:41:50"
"183412","865357060805841","0","0","0","0","2025-09-24 10:42:01"
"183413","865357060804919","0","0","0","0","2025-09-24 10:42:07"
"183414","865357060804133","0","0","0","0","2025-09-24 10:42:10"
"183415","865357060805635","0","0","0","0","2025-09-24 10:42:31"
"183416","865357060803911","0","0","0","0","2025-09-24 10:42:38"
"183417","865357062793227","1415","0","0","0","2025-09-24 10:42:50"
"183418","865357060806146","0","0","0","0","2025-09-24 10:42:54"
"183419","865357060805841","0","0","0","0","2025-09-24 10:42:59"
"183420","865357060804133","0","0","0","0","2025-09-24 10:43:10"
"183421","865357060805635","0","0","0","0","2025-09-24 10:43:32"
"183422","865357060803911","0","0","0","0","2025-09-24 10:43:38"
"183423","865357062793227","1416","0","0","0","2025-09-24 10:43:51"
"183424","865357060806146","0","0","0","0","2025-09-24 10:43:54"
"183425","865357060805841","0","0","0","0","2025-09-24 10:43:59"
"183426","865357060804133","0","0","0","0","2025-09-24 10:44:10"
"183427","865357060804919","0","0","0","0","2025-09-24 10:44:13"
"183428","865357060805635","0","0","0","0","2025-09-24 10:44:32"
"183429","865357060806146","0","0","0","0","2025-09-24 10:44:53"
"183430","865357060804919","0","0","0","0","2025-09-24 10:45:14"
"183431","865357060803911","0","0","0","0","2025-09-24 10:45:45"
"183432","865357062793227","1418","0","0","0","2025-09-24 10:45:59"
"183433","865357060805841","0","0","0","0","2025-09-24 10:46:05"
"183434","865357060804919","0","0","0","0","2025-09-24 10:46:14"
"183435","865357060804133","0","0","0","0","2025-09-24 10:46:19"
"183436","865357060805635","0","0","0","0","2025-09-24 10:46:39"
"183437","865357060803911","0","0","0","0","2025-09-24 10:46:45"
"183438","865357062793227","1419","0","0","0","2025-09-24 10:46:57"
"183439","865357060806146","0","0","0","0","2025-09-24 10:47:00"
"183440","865357060805841","0","0","0","0","2025-09-24 10:47:05"
"183441","865357060804133","0","0","0","0","2025-09-24 10:47:16"
"183442","865357060805635","0","0","0","0","2025-09-24 10:47:38"
"183443","865357060803911","0","0","0","0","2025-09-24 10:47:45"
"183444","865357062793227","1420","0","0","0","2025-09-24 10:47:58"
"183445","865357060806146","0","0","0","0","2025-09-24 10:48:00"
"183446","865357060805841","0","0","0","0","2025-09-24 10:48:06"
"183447","865357060804133","0","0","0","0","2025-09-24 10:48:17"
"183448","865357060804919","0","0","0","0","2025-09-24 10:48:22"
"183449","865357060805635","0","0","0","0","2025-09-24 10:48:39"
"183450","865357060806146","0","0","0","0","2025-09-24 10:49:00"
"183451","865357060804919","0","0","0","0","2025-09-24 10:49:21"
"183452","865357060803911","0","0","0","0","2025-09-24 10:49:51"
"183453","865357062793227","1422","0","0","0","2025-09-24 10:50:07"
"183454","865357060805841","0","0","0","0","2025-09-24 10:50:12"
"183455","865357060804919","0","0","0","0","2025-09-24 10:50:21"
"183456","865357060804133","0","0","0","0","2025-09-24 10:50:22"
"183457","865357060805635","0","0","0","0","2025-09-24 10:50:47"
"183458","865357060803911","0","0","0","0","2025-09-24 10:50:52"
"183459","865357062793227","1423","0","0","0","2025-09-24 10:51:04"
"183460","865357060806146","0","0","0","0","2025-09-24 10:51:06"
"183461","865357060805841","0","0","0","0","2025-09-24 10:51:12"
"183462","865357060804133","0","0","0","0","2025-09-24 10:51:23"
"183463","865357060805635","0","0","0","0","2025-09-24 10:51:45"
"183464","865357060803911","0","0","0","0","2025-09-24 10:51:51"
"183465","865357062793227","1424","0","0","0","2025-09-24 10:52:04"
"183466","865357060806146","0","0","0","0","2025-09-24 10:52:06"
"183467","865357060805841","0","0","0","0","2025-09-24 10:52:12"
"183468","865357060804133","0","0","0","0","2025-09-24 10:52:22"
"183469","865357060804919","0","0","0","0","2025-09-24 10:52:28"
"183470","865357060805635","0","0","0","0","2025-09-24 10:52:47"
"183471","865357060806146","0","0","0","0","2025-09-24 10:53:06"
"183472","865357060804919","0","0","0","0","2025-09-24 10:53:28"
"183473","865357060803911","0","0","0","0","2025-09-24 10:54:01"
"183474","865357062793227","1426","0","0","0","2025-09-24 10:54:10"
"183475","865357060805841","0","0","0","0","2025-09-24 10:54:19"
"183476","865357060804919","0","0","0","0","2025-09-24 10:54:28"
"183477","865357060804133","0","0","0","0","2025-09-24 10:54:29"
"183478","865357060805635","0","0","0","0","2025-09-24 10:54:54"
"183479","865357060803911","0","0","0","0","2025-09-24 10:54:58"
"183480","865357062793227","1427","0","0","0","2025-09-24 10:55:11"
"183481","865357060806146","0","0","0","0","2025-09-24 10:55:13"
"183482","865357060805841","0","0","0","0","2025-09-24 10:55:19"
"183483","865357060804133","0","0","0","0","2025-09-24 10:55:29"
"183484","865357060805635","0","0","0","0","2025-09-24 10:55:52"
"183485","865357060803911","0","0","0","0","2025-09-24 10:55:58"
"183486","865357062793227","1428","0","0","0","2025-09-24 10:56:11"
"183487","865357060806146","0","0","0","0","2025-09-24 10:56:12"
"183488","865357060805841","0","0","0","0","2025-09-24 10:56:19"
"183489","865357060804133","0","0","0","0","2025-09-24 10:56:29"
"183490","865357060804919","0","0","0","0","2025-09-24 10:56:35"
"183491","865357060805635","0","0","0","0","2025-09-24 10:56:53"
"183492","865357060806146","0","0","0","0","2025-09-24 10:57:12"
"183493","865357060804919","0","0","0","0","2025-09-24 10:57:35"
"183494","865357060803911","0","0","0","0","2025-09-24 10:58:05"
"183495","865357062793227","1430","0","0","0","2025-09-24 10:58:17"
"183496","865357060805841","0","0","0","0","2025-09-24 10:58:25"
"183497","865357060804133","0","0","0","0","2025-09-24 10:58:35"
"183498","865357060804919","0","0","0","0","2025-09-24 10:58:36"
"183499","865357060805635","0","0","0","0","2025-09-24 10:58:59"
"183500","865357060803911","0","0","0","0","2025-09-24 10:59:04"
"183501","865357062793227","1431","0","0","0","2025-09-24 10:59:18"
"183502","865357060806146","0","0","0","0","2025-09-24 10:59:19"
"183503","865357060805841","0","0","0","0","2025-09-24 10:59:25"
"183504","865357060804133","0","0","0","0","2025-09-24 10:59:35"
"183505","865357060805635","0","0","0","0","2025-09-24 10:59:58"
"183506","865357060803911","0","0","0","0","2025-09-24 11:00:05"
"183507","865357062793227","1432","0","0","0","2025-09-24 11:00:18"
"183508","865357060806146","0","0","0","0","2025-09-24 11:00:18"
"183509","865357060805841","0","0","0","0","2025-09-24 11:00:26"
"183510","865357060804133","0","0","0","0","2025-09-24 11:00:36"
"183511","865357060804919","0","0","0","0","2025-09-24 11:00:44"
"183512","865357060805635","0","0","0","0","2025-09-24 11:00:59"
"183513","865357060806146","0","0","0","0","2025-09-24 11:01:19"
"183514","865357060804919","0","0","0","0","2025-09-24 11:01:42"
"183515","865357060803911","0","0","0","0","2025-09-24 11:02:13"
"183516","865357062793227","1435","0","0","0","2025-09-24 11:02:25"
"183517","865357060805841","0","0","0","0","2025-09-24 11:02:32"
"183518","865357060804133","0","0","0","0","2025-09-24 11:02:42"
"183519","865357060804919","0","0","0","0","2025-09-24 11:02:42"
"183520","865357060805635","0","0","0","0","2025-09-24 11:03:06"
"183521","865357060803911","0","0","0","0","2025-09-24 11:03:11"
"183522","865357062793227","1435","0","0","0","2025-09-24 11:03:24"
"183523","865357060806146","0","0","0","0","2025-09-24 11:03:26"
"183524","865357060805841","0","0","0","0","2025-09-24 11:03:32"
"183525","865357060804133","0","0","0","0","2025-09-24 11:03:42"
"183526","865357060805635","0","0","0","0","2025-09-24 11:04:05"
"183527","865357060803911","0","0","0","0","2025-09-24 11:04:12"
"183528","865357060806146","0","0","0","0","2025-09-24 11:04:24"
"183529","865357062793227","1437","0","0","0","2025-09-24 11:04:25"
"183530","865357060805841","0","0","0","0","2025-09-24 11:04:33"
"183531","865357060804133","0","0","0","0","2025-09-24 11:04:41"
"183532","865357060804919","0","0","0","0","2025-09-24 11:04:49"
"183533","865357060805635","0","0","0","0","2025-09-24 11:05:05"
"183534","865357060806146","0","0","0","0","2025-09-24 11:05:25"
"183535","865357060804919","0","0","0","0","2025-09-24 11:05:50"
"183536","865357060803911","0","0","0","0","2025-09-24 11:06:18"
"183537","865357062793227","1439","0","0","0","2025-09-24 11:06:33"
"183538","865357060805841","0","0","0","0","2025-09-24 11:06:39"
"183539","865357060804919","0","0","0","0","2025-09-24 11:06:49"
"183540","865357060804133","0","0","0","0","2025-09-24 11:06:49"
"183541","865357060805635","0","0","0","0","2025-09-24 11:07:12"
"183542","865357060803911","0","0","0","0","2025-09-24 11:07:18"
"183543","865357060806146","0","0","0","0","2025-09-24 11:07:31"
"183544","865357062793227","1440","0","0","0","2025-09-24 11:07:32"
"183545","865357060805841","0","0","0","0","2025-09-24 11:07:39"
"183546","865357060804133","0","0","0","0","2025-09-24 11:07:48"
"183547","865357060805635","0","0","0","0","2025-09-24 11:08:11"
"183548","865357060803911","0","0","0","0","2025-09-24 11:08:17"
"183549","865357060806146","0","0","0","0","2025-09-24 11:08:31"
"183550","865357062793227","1441","0","0","0","2025-09-24 11:08:31"
"183551","865357060805841","0","0","0","0","2025-09-24 11:08:39"
"183552","865357060804133","0","0","0","0","2025-09-24 11:08:48"
"183553","865357060804919","0","0","0","0","2025-09-24 11:08:56"
"183554","865357060804919","0","0","0","0","2025-09-24 11:09:56"
"183555","865357060804927","0","0","0","0","2025-09-24 15:30:09"
